track_name,track_number,track_popularity,explicit,artist_popularity,artist_followers,album_total_tracks,album_type,track_duration_min
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),1,8,0,85,39809584,1,2,3.37
Beauty School,5,67,0,81,7714772,11,0,4.79
Sextape,8,80,0,81,7710363,11,0,4.02
Airplanes (feat. Hayley Williams of Paramore),4,78,1,74,2265465,12,0,3.0
Magic (feat. Rivers Cuomo),8,64,0,74,2266913,12,0,3.26
Nothin' on You (feat. Bruno Mars),2,55,0,74,2265465,15,0,4.47
Soviet Connection — The Theme from Grand Theft Auto IV,1,53,0,42,44133,4,2,2.85
Hey Daddy (Daddy's Home),2,80,0,80,13749886,22,0,3.73
OMG,6,9,0,80,13749886,14,0,4.49
OMG (feat. will.i.am),6,77,0,80,13749886,22,0,4.49
DJ Got Us Fallin' In Love (feat. Pitbull),16,83,0,80,13749886,22,0,3.68
Eenie Meenie,1,79,0,71,3769513,1,2,3.36
Spaghetti Time,1,32,0,41,26142,16,0,1.34
Christmas Kids,5,3,1,62,1477311,6,2,2.26
Billionaire (feat. Bruno Mars),1,70,1,59,489247,1,2,3.51
Beat the Devil's Tattoo,1,55,0,51,585934,15,0,3.77
What You Know,8,73,0,66,2546279,10,0,3.16
Whatcha Say,1,58,0,76,12460618,11,0,3.68
Ridin' Solo,2,53,0,76,12460618,11,0,3.59
In My Head,3,55,0,76,12460242,11,0,3.31
In My Head,3,69,0,76,12460874,10,0,3.31
In My Head,3,65,0,76,12460618,9,0,3.31
Ridin' Solo,2,63,0,76,12460618,9,0,3.59
Silver Soul,2,66,0,72,2804746,10,0,4.97
Overdrive,2,43,0,37,124893,11,0,4.52
"""In The Hall Of The Mountain King"" from Peer Gynt Suite N°1, Op. 46",16,52,0,73,350662,100,1,2.51
"Alice's Theme - From ""Alice in Wonderland""/Soundtrack Version",1,54,0,66,490197,24,0,5.12
All The Boys Want,6,25,0,41,764468,12,0,2.3
All Time Low,1,53,0,61,2444287,14,0,3.42
Alors on danse - Radio Edit,5,78,0,73,3860463,12,0,3.43
Animal,3,72,0,64,1284368,8,0,3.53
Astrid Goes For A Spin,14,47,0,64,301316,25,0,0.72
Baby,1,83,0,91,85022258,10,0,3.57
Baby,9,0,0,91,85022258,18,0,3.56
Backstabber,9,70,0,78,9156883,18,0,3.11
Baptism,4,55,0,69,3291477,17,0,4.19
Beat Again,5,0,0,49,512713,21,1,3.26
Big Girls Don't Cry (Personal),18,0,0,68,6157207,38,1,4.47
Break Your Heart,2,68,0,67,2366543,11,0,3.1
Break Your Heart,2,68,0,67,2367073,15,1,3.35
California Gurls,3,74,0,83,38409786,12,0,3.91
California King Bed,6,67,0,90,68997177,13,0,4.19
Can't Be Tamed,3,62,0,81,26564677,12,0,2.8
Cheers (Drink To That),3,57,0,90,68997177,13,0,4.36
"Pain Of Love - Live, 12.04.2010, Mediolanum Forum Mailand, Italien",4,49,0,62,1358670,19,0,4.86
Promiscuous,8,1,0,77,4725236,18,1,4.03
Raining Men,8,44,0,90,68997177,13,0,3.74
Ready The Ships,19,42,0,63,301226,25,0,5.23
Right Above It,7,70,1,86,17928214,13,0,4.53
Rock That Body - Radio Edit,1,47,0,81,9559647,1,2,3.98
Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,15,63,0,64,301316,25,0,1.94
S&M,1,84,1,90,68997177,13,0,4.06
See You Tomorrow,10,51,0,64,301316,25,0,3.89
Shut It Down,8,67,1,95,103039388,15,0,6.98
Skin,10,59,0,90,68997177,13,0,5.06
Coming Back Around,23,52,0,64,301316,25,0,2.85
Coming Home,15,65,0,48,129604,16,0,3.97
Complicated,9,42,0,90,69014420,13,0,4.29
Down On Me,3,32,0,73,7221524,11,0,3.8
Dynamite,1,70,0,67,2367073,11,0,3.39
Dynamite,1,74,0,67,2367394,15,1,3.37
Empathy,6,67,0,69,3290296,14,0,4.18
Enchanted,9,69,0,100,145489371,22,0,5.87
Fading,4,50,0,90,68997177,13,0,3.32
Find Your Love,13,66,0,95,103067383,14,0,3.48
Forbidden Friendship,8,57,0,63,301146,25,0,4.18
Your Love Is My Drug,1,78,0,78,9154839,18,0,3.11
How Low,2,62,1,76,3429213,17,0,3.35
I Like It,5,7,0,77,11935198,10,0,3.86
If I Die Young,3,67,0,55,1615133,11,0,3.71
Just Can’t Get Enough,11,81,0,81,9556340,12,0,3.65
Let Me Down Easy,7,65,0,65,2758888,11,0,3.8
Let's Be Friends,9,57,0,41,764468,12,0,3.01
Liberty Walk,1,39,0,81,26564677,12,0,4.1
Like A G6,2,71,0,64,1105453,10,0,3.61
Little Lion Man,7,56,1,73,6613930,25,0,4.11
Love The Way You Lie (Part II) - Pt. 2,11,50,0,90,69030894,13,0,4.93
Man Down,7,57,0,90,68997177,13,0,4.45
Moment 4 Life,7,0,1,84,34295707,16,0,4.65
My Medicine - Single Version,1,52,0,59,1553110,10,0,3.23
Need You Now,1,74,0,66,3720750,11,0,4.62
New Tail,9,49,0,63,301226,25,0,2.8
One,1,29,0,54,640655,5,2,3.56
Only Girl (In The World),5,85,0,90,68997177,13,0,3.92
Only Girl (In The World) - CCW Radio Mix,13,41,0,90,68997177,13,0,3.68
Only Girl (In The World) - The Bimbo Jones Radio,12,40,0,90,69030894,13,0,3.84
Stuck Like Glue,3,61,0,54,1993973,11,0,4.12
Suffocation,7,71,0,69,3290296,14,0,4.03
Super Bass,14,1,1,84,34293318,18,0,3.33
Super Bass,14,4,1,84,34293318,16,0,3.33
Teenage Dream,1,74,0,83,38393243,12,0,3.79
Test Drive - From How To Train Your Dragon Music From The Motion Picture,11,67,0,63,301146,25,0,2.6
The Dragon Book,6,44,0,64,301316,25,0,2.37
The One That Got Away,7,63,0,83,38400585,12,0,3.78
The Time (Dirty Bit),1,72,0,81,9553224,15,0,5.12
The Vikings Have Their Tea,25,43,0,63,301226,25,0,2.06
This Is Berk,1,58,0,63,301146,25,0,4.17
This Time For Sure,13,45,0,63,301146,25,0,0.73
TiK ToK,2,84,0,78,9160918,18,0,3.32
Tonight (I'm Fuckin' You),1,47,1,77,11935198,1,2,3.86
What He Wrote,8,56,0,52,534815,10,0,4.11
What's My Name?,2,76,1,90,68997177,13,0,4.38
漂泊,12,39,0,58,112003,28,0,2.4
臨界,2,34,0,58,111922,28,0,2.29
落葉船,26,38,0,58,111922,28,0,2.16
"Becoming one of The People"" Becoming one with Neytiri""",5,55,0,63,350647,14,1,7.72
"Becoming one of The People"" Becoming one with Neytiri""",5,35,0,63,350647,20,1,7.72
Pure spirits of the forest,3,44,0,63,350647,20,1,8.83
The bioluminescence of the night,4,50,0,63,350707,14,1,3.62
Deception Has A Way With Words,6,36,0,30,19717,8,0,5.38
Drowning City Skyline,3,33,0,30,19717,8,0,4.18
From The Clocktower,4,19,0,30,19724,8,0,4.99
Whataya Want from Me,3,61,0,57,1638163,14,0,3.78
Rude Boy,8,78,1,90,69030894,13,0,3.71
Earth,1,49,0,55,132037,35,0,3.97
Ezio's Family,3,61,0,55,131979,35,0,3.96
Venice Rooftops,2,44,0,55,132037,35,0,3.3
Live Like We're Dying,1,49,0,37,161597,13,0,3.54
3,57,61,0,80,17755451,58,1,3.55
Everybody in Love,2,0,0,49,512689,13,0,3.25
Dance In The Dark,5,61,1,88,42237551,23,0,4.81
Disco Heaven,15,44,0,89,42275793,23,0,3.69
"Eh, Eh (Nothing Else I Can Say)",5,48,0,88,42256604,23,0,2.92
LoveGame,2,54,0,88,42237551,23,0,3.6
Money Honey,8,47,0,89,42275793,23,0,2.83
Monster,3,70,1,88,42256604,23,0,4.15
Paparazzi,3,57,1,88,42256604,23,0,3.47
Paper Gangsta,11,45,0,88,42237551,23,0,4.38
Poker Face,4,56,1,88,42256604,23,0,3.95
So Happy I Could Die,7,54,0,89,42275793,23,0,3.91
Speechless,4,53,0,89,42298315,23,0,4.51
Starstruck,9,47,0,88,42237551,23,0,3.61
Alejandro,2,70,0,89,42275793,23,0,4.57
Bad Romance,1,85,1,88,42237551,23,0,4.9
"Beautiful, Dirty, Rich",6,47,0,89,42275793,23,0,2.87
Boys Boys Boys,10,46,0,88,42237551,23,0,3.34
Brown Eyes,12,42,0,88,42256604,23,0,4.05
Summerboy,14,49,0,88,42256604,23,0,4.23
Teeth,8,50,0,89,42275793,23,0,3.67
Telephone,6,70,0,89,42275793,23,0,3.67
The Fame,7,45,0,89,42275793,23,0,3.7
I Like It Rough,13,45,0,88,42256604,23,0,3.37
Just Dance,1,55,0,88,42237551,23,0,4.03
Islands in the Stream,8,70,0,70,2970776,99,0,4.15
Someday,1,39,0,21,3014,2,2,4.18
Rosyln,8,77,0,76,3942679,15,1,4.82
Shawshank Prison - Stoic Theme,2,47,0,60,277520,21,1,1.88
Life's a Dance,14,58,0,59,1198145,14,1,3.14
Haven't Met You Yet,5,70,0,73,6893010,13,0,4.07
Short Change Hero,4,62,0,58,488277,10,0,5.37
Obsessed,2,81,0,79,11913071,21,0,4.03
The Only Exception,6,81,0,79,9797201,11,0,4.46
Break,2,70,0,77,7302348,12,0,3.21
4 Minutes (feat. Justin Timberlake & Timbaland),4,76,0,78,8794984,37,1,3.16
Boot Scootin' Boogie,15,73,0,70,3336633,30,0,3.3
Brand New Man,2,68,0,70,3338052,30,0,2.99
Empire State Of Mind,5,84,1,82,10374049,15,0,4.61
Run This Town,4,78,1,82,10376731,15,0,4.45
My Maria,14,70,0,70,3336633,30,0,3.46
Fire Burning,3,74,0,70,3768378,14,0,3.99
Loba,1,69,0,85,39777995,17,0,3.14
The Man I Want to Be,9,56,0,65,2918228,10,0,3.45
I Know You Want Me (Calle Ocho),3,69,0,84,11933906,14,0,3.95
Say Aah (feat. Fabolous),7,61,0,69,7744534,20,0,3.45
Monster,2,82,0,75,5897210,12,0,2.96
Replay,1,79,0,65,1156272,11,0,3.03
Crystalised,3,67,0,63,3785833,11,0,3.36
Sexy Bitch (feat. Akon),1,1,0,87,27139342,1,2,3.26
Replay,1,67,0,65,1156272,1,2,3.03
Sweet Disposition,3,74,0,69,773244,10,0,3.9
"Hey, Soul Sister",1,2,0,70,4515842,1,2,3.61
Alejandro,2,75,0,88,42237551,22,0,4.57
Telephone,6,78,0,88,42256604,22,0,3.67
"Bach, JS: Toccata and Fugue in D Minor, BWV 565: Toccata",5,22,0,35,14818,41,1,3.37
Are You Satisfied?,1,63,0,72,6113786,13,0,3.35
Hermit the Frog,9,65,1,72,6114655,13,0,3.59
Oh No!,10,71,0,72,6113786,13,0,3.04
Ron's Victory,11,39,0,55,55520,28,0,1.74
In Noctem,2,50,0,55,55540,28,0,2.01
Farewell Aragog,17,48,0,55,55540,28,0,2.13
A Story of Boy Meets Girl,1,25,0,50,34710,16,1,1.58
Bad Kids,4,29,0,40,166440,16,1,2.14
Here Comes Your Man,15,31,0,24,9718,16,1,3.23
Hero,11,37,0,59,1441554,16,1,3.49
Sweet Disposition,8,45,0,69,772924,16,1,3.91
There Is a Light That Never Goes Out,3,39,0,78,7731427,16,1,4.04
Us - 2005 Remaster,2,36,0,59,1441554,16,1,4.81
Vagabond,13,32,0,56,1013775,16,1,3.78
"Please, Please, Please, Let Me Get What I Want",16,36,0,50,448638,16,1,2.2
She's Got You High,14,35,0,32,25448,16,1,3.42
Stereo Love - Edit,3,69,0,66,343114,29,2,3.06
September - Instrumental,1,63,0,49,65353,2,2,3.16
September - Sped Up - Instrumental,2,44,0,49,65353,2,2,2.85
She Wolf,1,5,0,85,39809584,16,0,3.14
Did It Again,2,0,0,85,39777995,16,0,3.21
Dog Days Are Over,1,80,0,77,7220459,20,0,4.21
FeelingPulledApartByHorses,1,24,0,56,1214801,2,2,6.67
Girl With One Eye,6,61,0,77,7220459,20,0,3.64
Little Bit (feat. Lykke Li),9,71,1,95,103039388,18,0,3.84
Men in This Town,6,0,0,85,39777995,16,0,3.56
You've Got The Love,13,76,0,77,7228235,20,0,2.81
Then,4,59,0,64,2898444,15,0,5.36
Wavin' Flag - Coca-Cola® Celebration Mix,16,65,0,61,305384,18,0,3.54
Bad Romance,1,1,1,88,42237551,8,0,4.9
Bulletproof,4,72,0,60,668219,12,0,3.42
Boots of Chinese Plastic - Edit,1,34,0,62,1681119,11,0,2.51
Masquerade,3,29,0,49,1327604,14,0,2.94
New Divide,1,71,0,88,31806929,13,1,4.47
Crank It Up,13,39,0,49,1327604,14,0,3.02
My Mom,3,56,1,88,104539036,29,0,5.33
21 Guns,16,76,0,80,17330579,18,0,5.35
Dancing in the Moonlight,1,62,0,61,121417,15,1,3.88
Big Green Tractor,9,69,0,74,7052478,12,0,3.4
California Dreaming,14,20,0,46,330981,14,0,3.2
She's Country,6,73,0,75,7053393,11,0,3.67
Stadium Rave,9,43,0,52,424177,16,1,1.13
Right Round,5,82,0,79,8972549,13,0,3.41
Right Round (feat. Ke$ha),5,48,0,79,8972549,13,0,3.37
My Life Would Suck Without You,1,66,0,72,10961941,16,0,3.52
I Want Some More,2,47,0,53,373287,14,0,3.77
Never Say Never,5,67,0,73,4290585,10,0,4.27
If I Had A Heart,1,0,0,49,491518,10,0,3.79
Good Life,6,74,1,81,18700851,11,0,4.22
"Harry & Hermione (Harry Potter & The Half-Blood Prince"")""",12,0,0,56,55561,28,0,2.87
I Gotta Feeling,5,7,0,81,9556340,15,0,4.81
If We Ever Meet Again (Featuring Katy Perry),9,68,0,79,3469963,13,0,4.87
Imma Be,4,2,0,81,9553224,15,0,4.29
Just Dance,9,1,0,89,42275793,22,0,4.03
Party In The U.S.A.,2,75,0,81,26564677,7,0,3.36
Party In The U.S.A.,2,81,0,81,26561582,8,0,3.36
Poker Face,12,0,0,88,42237551,22,0,3.95
School - 1992/Live at Reading,4,35,0,81,23384088,24,0,2.72
Secrets,3,78,0,81,18706004,11,0,3.74
Somewhere Only We Know,1,1,0,73,3919651,37,0,3.95
Day 'N' Nite (Nightmare),7,70,0,78,7685474,16,0,3.68
Devour,1,33,1,71,4968982,16,0,3.75
Do I,3,33,0,74,9408174,13,0,3.99
Down,3,4,0,66,2051181,14,0,3.53
Dumb - 1992/Live at Reading,19,33,0,81,23391272,24,0,2.54
"Dumbledore's Farewell (Harry Potter & The Half-Blood Prince"")""",26,0,0,56,55561,28,0,2.37
Fireflies,9,78,0,66,2503055,12,0,3.8
Alejandro,2,0,0,89,42275793,22,0,4.57
All The Right Moves,2,69,0,81,18703625,11,0,3.96
Baby By Me,13,78,1,82,18868122,18,0,3.55
Bad Romance,1,2,1,88,42256604,8,0,4.9
BedRock,9,69,1,60,3277692,15,0,4.8
Birthday Sex,2,76,0,73,7218544,13,0,3.77
Boom Boom Pow,1,70,1,81,9553224,25,0,4.19
Bulletproof,4,2,0,60,668219,12,0,3.42
Carry Out (Featuring Justin Timberlake),2,71,0,79,3467190,13,0,3.87
Castlevania,1,31,0,28,16641,1,2,6.84
Lithium - 1992/Live at Reading,8,42,0,81,23398010,24,0,4.36
Married Life,3,64,0,63,430168,26,1,4.17
Meet Me Halfway,3,80,0,81,9553224,25,0,4.73
Never Forget You,8,63,0,46,128303,11,0,3.2
"When Ginny Kissed Harry (Harry Potter & The Half-Blood Prince"")""",20,0,0,56,55561,28,0,2.63
Telephone,6,1,0,88,42237551,8,0,3.67
Tell Me Something I Don't Know,13,55,0,67,10379778,13,0,2.92
"The Cleaner - From Toy Story 2""""",13,23,0,59,267614,25,1,1.83
Circus,2,78,0,81,17766757,15,0,3.2
If U Seek Amy,6,71,0,80,17755451,15,0,3.6
Womanizer,1,79,0,81,17773300,15,0,3.74
Heartless,3,1,0,89,31045858,12,0,3.51
Love Lockdown,5,64,0,89,31038851,12,0,4.5
Single Ladies (Put a Ring on It),1,67,0,84,41172203,11,0,3.22
Halo,2,74,0,84,41176723,11,0,4.36
Single Ladies (Put a Ring on It),1,62,0,84,41172203,12,0,3.22
Love Story,6,75,0,100,145489371,26,0,3.93
SuperStar,5,39,0,100,145396321,19,0,4.35
Breathe,13,40,0,100,145489371,19,0,4.39
You Belong With Me,12,73,0,100,145443567,26,0,3.86
clavar la espada,4,56,0,60,259200,27,0,3.65
Decode,1,77,0,79,9792848,1,2,4.36
More Than A Feeling,11,0,0,65,3174703,17,1,4.75
Big And Chunky,6,72,0,73,4428244,17,1,3.36
Walking On A Dream,2,84,0,77,2012791,16,0,3.3
We Are The People,4,85,0,77,2012116,16,0,4.45
Earth Song,8,6,0,27,63294,9,0,7.5
Use Somebody,4,80,0,76,5757305,11,0,3.84
Sex on Fire,3,83,0,76,5757305,11,0,3.38
When I Grow Up,1,71,0,69,6273404,20,0,4.09
Burning Pile,2,1,0,69,4494273,12,0,4.36
Hayloft,8,73,0,69,4494756,12,0,3.02
Uncertain Homestead - Mount and Blade Original Video Game Soundtrack,1,28,0,27,3430,1,2,1.65
Bandit Fight (Mount and Blade Original Video Game Soundtrack),1,23,0,27,3430,1,2,3.16
Lord's Hall Swadian - Mount and Blade Original Video Game Soundtrack,1,32,0,27,3432,1,2,2.09
Main Title (Theme from Mount and Blade),1,25,0,27,3430,2,2,0.8
Live Your Life - feat. Rihanna,5,2,1,75,5129280,16,0,5.64
Gun,9,34,0,48,219086,12,0,5.76
Cookie Jar (feat. The-Dream),7,56,1,67,1672326,14,0,3.6
Breakeven,5,66,0,74,8811891,10,0,4.35
Ring around the Moon,2,39,0,40,113945,14,0,4.34
Sing to the Mountain,3,47,0,40,113934,14,0,3.71
We Are Born When We Die,7,42,0,26,8128,16,0,2.54
The Man Who Can't Be Moved,4,69,0,74,8810761,11,0,4.02
A Drop in the Ocean,8,63,0,50,248615,10,0,3.67
A Watchful Guardian,24,46,0,77,4777574,28,0,6.7
Agent of Chaos,11,38,0,77,4779199,14,0,6.92
I'm Not a Hero,2,52,0,77,4779199,14,0,6.57
Introduce a Little Anarchy,12,42,0,77,4779199,14,0,3.69
Why so Serious?,1,49,0,77,4777574,14,0,9.23
A Gangster's Wife,2,57,1,45,213395,15,0,3.82
Woke up This Morning (The Sopranos Mix),2,0,0,43,72674,18,0,4.06
My Name Is Robert Neville,1,37,0,62,412759,14,0,2.84
Halo,4,73,0,84,41176723,20,0,4.35
Ride Through the Country (feat. John Michael Montgomery),15,45,0,56,1156467,15,0,4.49
Diva,2,70,0,84,41172203,20,0,3.33
Everywhere I Go,3,0,1,65,2499251,16,0,3.5
Define Dancing,22,53,0,60,277497,38,1,2.38
Hot N Cold,7,77,0,83,38400585,13,0,3.67
I Kissed A Girl,2,27,0,83,38385499,12,0,2.99
I Kissed A Girl - Rock Remix,13,49,0,83,38393243,13,0,2.94
A Milli,3,69,1,86,17938214,16,0,3.69
Viva La Vida,7,86,0,88,60830643,10,0,4.03
Wheel in the Sky (Re-Recorded),3,27,0,73,6505444,22,0,5.02
Umbrella,1,83,0,90,69014420,15,0,4.59
Breakin' Dishes,4,87,0,90,68997177,15,0,3.34
Disturbia,13,81,0,90,68997177,15,0,3.97
Don't Stop The Music,3,2,0,90,68997177,15,0,4.45
I'm Yours,2,77,0,71,7312594,12,0,4.04
I'm Yours,2,80,0,71,7312588,26,0,4.04
Inside the Fire,2,67,0,74,7647950,15,0,3.85
Criminal,10,50,1,74,7647950,15,0,4.26
Dragon Warrior Is Among Us,3,32,0,77,4777574,17,0,2.94
Sacred Pool Of Tears,8,43,0,77,4777574,17,0,9.84
Just Got Started Lovin' You,2,61,0,43,104190,11,0,3.91
American Boy,3,80,1,65,386136,12,0,4.74
Low (feat. T-Pain),5,83,0,79,8971415,14,0,3.85
Zombie,8,67,0,76,5403309,31,1,5.12
Paper Planes,1,54,0,66,1475425,6,2,3.42
Thriller,4,77,0,84,37431031,30,0,5.95
Beat It,5,75,0,84,37431031,30,0,4.3
Billie Jean,6,78,0,84,37431031,30,0,4.89
All I Ever Wanted - Radio Edit,2,68,0,60,544907,16,0,2.94
Alright,7,69,0,66,2774161,12,0,3.86
Black & Gold,1,58,0,46,88260,1,2,4.57
Broken Strings,5,69,0,62,1561325,13,0,4.17
Panda Po,15,0,0,77,4777574,17,1,2.65
Paparazzi,3,80,1,89,42275793,15,0,3.47
Poker Face,6,0,0,88,42237551,13,0,3.95
Rescue Me,10,0,0,77,4777574,17,1,3.6
Right Now (Na Na Na),1,2,0,81,6002343,14,0,4.01
Miss Independent,5,51,0,80,10214903,13,0,3.86
Once Upon A Time In Africa,1,0,0,77,4779199,17,1,3.73
Witch,12,50,0,52,247035,14,0,3.91
Take A Chance On Me,3,48,0,79,14884765,19,1,4.11
Greatest Day,2,55,0,63,1441836,13,0,3.98
Hero,1,0,0,77,4780589,17,1,4.69
I Love This Bar,7,48,0,70,3012654,35,0,5.55
Kiss Me Thru The Phone,6,80,0,68,2408533,16,0,3.22
Lay All Your Love On Me,5,68,0,79,14888609,19,1,4.54
Closer,1,71,0,80,10217787,12,0,3.9
Closer,1,69,0,80,10220440,13,0,3.9
Fly On The Wall,6,51,0,81,26561582,12,0,2.53
All I Need,5,82,0,85,13831380,10,0,3.81
House Of Cards,8,68,0,85,13831380,10,0,5.47
古今無双,16,35,0,58,111922,28,0,1.62
失意,19,51,0,58,112003,28,0,2.01
孤独,13,52,0,58,111922,28,0,2.1
帰郷,3,44,0,58,111922,28,0,1.84
Page 47,1,43,0,42,34057,8,0,2.65
Toxic,2,59,0,80,17755451,22,1,3.31
Time to Pretend,1,76,1,73,3571591,10,0,4.35
Electric Feel,4,77,0,73,3572246,10,0,3.82
Kids,5,81,0,73,3571100,10,0,5.04
Crazy,2,80,0,65,603323,14,0,2.96
Nate's Theme,1,0,0,37,9476,21,1,1.76
No One,4,71,0,78,12898539,17,0,4.23
Kill the Director,2,59,0,61,1110794,13,0,2.69
Gimme More,1,84,1,80,17755451,15,0,4.18
Lion's Pride,1,1,0,47,72493,19,0,2.35
The All Spark,3,52,0,57,218503,20,1,3.57
Arrival to Earth,12,61,0,57,218503,20,1,5.44
Autobots,1,56,0,57,218503,20,1,2.55
The Pretender,1,78,0,75,12955017,12,0,4.48
Eyes on Fire,3,70,0,53,154658,12,0,5.04
Heartbeat,5,54,0,52,351329,25,0,2.93
She's So Lovely,2,64,0,52,351316,25,0,3.73
Flashing Lights,9,85,1,89,31045858,14,0,3.95
Stronger,3,81,1,89,31038851,14,0,5.19
Blood Theme,24,0,0,41,16815,25,1,2.43
Paper Planes,11,78,0,66,1475258,12,0,3.42
Foundations,2,55,1,48,441127,14,0,4.08
"The Fellowship (From The Lord of the Rings: The Fellowship of the Ring"")""",5,0,0,60,133348,100,0,5.87
The Room of Requirements,8,45,0,55,55520,18,1,6.13
Dumbledore's Army,5,56,0,56,55561,18,1,2.67
Fireworks,1,51,0,55,55540,18,1,1.76
Professor Umbridge,2,48,0,56,55561,18,1,2.54
Love Song,1,72,0,61,1987190,12,0,4.31
Legends,1,28,0,50,34710,23,0,2.47
My Body Is a Cage,11,55,0,62,2397896,11,0,4.78
My Bubble Gum,3,38,0,53,202732,16,0,3.47
Never Again,1,44,0,72,10961237,17,0,3.62
Run,17,59,0,65,3786304,17,0,5.24
"Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 - Moonlight Sonata"": I. Adagio sostenuto""",9,8,0,71,5716963,32,0,5.25
Boa Sorte / Good Luck (feat. Ben Harper),4,67,0,64,1392074,16,0,3.92
Fancy Footwork,3,46,0,54,424793,11,0,3.33
Go Slowly,3,64,0,85,13822540,8,0,3.8
Hitch-hike,13,23,0,26,26604,46,0,2.64
Good and Broken,9,32,0,81,26561582,10,0,2.91
See You Again,1,68,0,81,26561582,10,0,3.17
Let's Dance,3,39,0,81,26561582,10,0,3.04
Certamente,1,36,0,19,2841,11,0,3.59
Little Cream Soda,8,39,0,68,3533200,13,0,3.75
Misery Business,4,75,0,79,9795296,14,0,3.52
Irreplaceable,2,71,0,84,41176723,23,0,3.79
The Touch,1,50,0,39,38253,14,1,3.94
What I've Done,6,84,0,88,31796892,12,0,3.42
Bleed It Out,4,80,1,88,31785695,12,0,2.74
Given Up,2,79,1,88,31796892,12,0,3.15
Verbatim,8,1,1,69,4494273,13,0,2.8
"Mammas, Don't Let Your Babies Grow Up to Be Cowboys",14,52,0,67,1680797,42,1,2.54
Gunpowder & Lead,1,65,0,66,3708746,12,0,3.19
Pocketful of Sunshine,2,79,0,71,1904542,13,0,3.38
Fluorescent Adolescent,5,77,0,84,32068481,12,0,3.06
505,12,86,0,84,32059138,12,0,4.22
When You're Gone,5,72,0,76,12004691,17,0,4.0
Girlfriend,1,4,1,76,12004691,12,0,3.61
Girlfriend,1,76,1,76,12008159,17,0,3.61
Illusion,8,47,0,47,214097,10,0,4.78
Apologize,16,74,0,79,3468690,17,0,3.07
Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,5,60,1,75,12766717,17,1,4.57
Noblesse Oblige,10,24,0,33,6112,22,1,1.43
Love Bomb,11,0,0,38,133984,11,0,4.43
"Oh! Darling - From Across The Universe"" Soundtrack""",9,20,0,33,20236,16,1,2.48
One Day,12,57,0,77,4777574,13,0,4.02
"One Day - From Pirates of the Caribbean: At World's End""/Score""",12,55,0,77,4777574,13,1,4.02
Out of Time Man,11,50,0,35,35417,12,0,2.95
About You Now,1,63,0,58,733057,11,0,3.54
"All My Loving - From Across The Universe"" Soundtrack""",1,30,0,38,22421,16,1,2.52
Apologize,4,69,0,81,18703625,13,0,3.46
Apologize,16,76,0,79,3469963,17,0,3.07
Bullseye,2,33,0,53,696538,12,0,3.02
The Way I Are,4,84,0,79,3469963,17,0,2.98
This Is The Life,2,77,0,63,538408,14,0,3.07
Thnks fr th Mmrs,7,78,0,77,11415609,19,0,3.39
Up Is Down,5,55,0,77,4777574,13,0,2.7
"Up Is Down - From Pirates of the Caribbean: At World's End""/Score""",5,53,0,77,4780589,13,1,2.7
Gypsy Woman,5,33,0,55,2354296,14,0,3.24
"Helter Skelter - From Across The Universe"" Soundtrack""",10,32,0,33,20233,31,1,3.69
Hoist the Colours,1,51,0,77,4777574,13,0,1.51
"I Want To Hold Your Hand - From Across The Universe"" Soundtrack""",2,31,0,31,3581,16,1,2.74
I Want You (She's So Heavy),12,38,0,33,6528,31,1,3.7
"I've Just Seen A Face - From Across The Universe"" Soundtrack""",4,29,0,38,22421,16,1,1.84
"It Won't Be Long - From Across The Universe"" Soundtrack""",3,19,0,55,45117,16,1,2.27
"It's My Turn Now - From Jump In!""/Soundtrack Version""",2,36,0,49,732101,13,1,3.27
"Come Together - From Across The Universe"" Soundtrack""",9,37,0,62,2599494,31,1,4.41
Crank That (Soulja Boy),2,76,0,68,2408533,14,0,3.69
Drink Up Me Hearties Yo Ho,13,55,0,77,4777574,13,0,4.53
Girl,1,38,0,38,22421,31,1,1.07
When Under Ether,4,42,0,57,1200693,11,0,2.37
Whiskey Lullaby,11,54,0,59,419072,16,0,4.34
Why Don't We Do It In The Road,10,32,0,33,20233,31,1,1.33
With A Little Help From My Friends,5,42,0,33,6526,31,1,3.18
With Love,3,48,0,55,2354141,14,0,3.01
Potential Breakup Song,1,64,0,53,696587,12,0,3.66
"Push It to the Limit - From Jump In!""/Soundtrack Version""",3,36,0,46,530174,13,1,3.23
Ratatouille Main Theme,24,56,0,63,430274,24,1,2.15
Real Muthaphuckkin' G's,15,60,1,63,7081511,17,1,5.54
Rule The World - Radio Edit,1,59,0,63,1441603,1,2,3.96
"Singapore - From Pirates of the Caribbean: At World's End""/Score""",2,45,0,77,4777574,13,1,3.68
"Something - From Across The Universe"" Soundtrack""",4,36,0,38,22416,31,1,2.99
Stranger,1,47,0,55,2354296,14,0,4.17
L no Theme,4,0,0,50,32194,30,0,3.06
London,20,49,0,62,412983,24,0,2.64
Mogabah,3,52,0,62,3751254,11,0,3.63
Moshtaga Leik,4,36,0,62,3748353,11,0,4.45
Oul Hansaki,7,24,0,62,3745808,11,0,5.9
